 0 1   0 0
 0,30316371 0,95439678   0,30316371 0,30316371
 0,3047345 0,95392662   0,3047345 0,3047345
 0,30630529 0,9534542   0,30630529 0,30630529
 0,30787608 0,95297933   0,30787608 0,30787608
 0,30944687 0,95250213   0,30944687 0,30944687
 0,31101769 0,95202261   0,31101769 0,31101769
 0,31258848 0,95154077   0,31258848 0,31258848
 0,31415927 0,95105654   0,31415927 0,31415927
 0,31573007 0,95056993   0,31573007 0,31573007
 0,31730086 0,95008099   0,31730086 0,31730086
 0,31887165 0,94958973   0,31887165 0,31887165
 0,32044247 0,94909614   0,32044247 0,32044247
 0,32201326 0,94860017   0,32201326 0,32201326
 0,32358405 0,94810188   0,32358405 0,32358405
 0,32515484 0,94760126   0,32515484 0,32515484
 0,32672563 0,94709831   0,32672563 0,32672563
 0,32829645 0,94659299   0,32829645 0,32829645
 0,32986724 0,94608533   0,32986724 0,32986724
 0,33143803 0,94557536   0,33143803 0,33143803
 0,33300883 0,94506305   0,33300883 0,33300883
 0,33457962 0,94454843   0,33457962 0,33457962
 0,33615041 0,94403148   0,33615041 0,33615041
 0,33772123 0,94351214   0,33772123 0,33772123
 0,33929202 0,94299054   0,33929202 0,33929202
 0,34086281 0,94246656   0,34086281 0,34086281
 0,3424336 0,94194031   0,3424336 0,3424336
 0,34400439 0,94141167   0,34400439 0,34400439
 0,34557521 0,94088078   0,34557521 0,34557521
 0,347146 0,94034749   0,347146 0,347146
 0,3487168 0,93981194   0,3487168 0,3487168
 0,35028759 0,93927407   0,35028759 0,35028759
 0,35185838 0,93873388   0,35185838 0,35185838
 0,35342917 0,93819135   0,35342917 0,35342917
 0,35499999 0,93764651   0,35499999 0,35499999
 0,35657078 0,93709934   0,35657078 0,35657078
 0,35814157 0,9365499   0,35814157 0,35814157
 0,35971236 0,93599814   0,35971236 0,35971236
 0,36128315 0,93544406   0,36128315 0,36128315
 0,36285397 0,93488765   0,36285397 0,36285397
 0,36442477 0,93432891   0,36442477 0,36442477
 0,36599556 0,93376791   0,36599556 0,36599556
 0,36756635 0,93320465   0,36756635 0,36756635
 0,36913714 0,932639   0,36913714 0,36913714
 0,37070793 0,93207109   0,37070793 0,37070793
 0,37227875 0,93150091   0,37227875 0,37227875
 0,37384954 0,93092841   0,37384954 0,37384954
 0,37542033 0,93035358   0,37542033 0,37542033
 0,37699112 0,92977649   0,37699112 0,37699112
 0,37856191 0,92919707   0,37856191 0,37856191
 0,3801327 0,92861539   0,3801327 0,3801327
 0,38170353 0,92803144   0,38170353 0,38170353
 0,38327432 0,92744517   0,38327432 0,38327432
 0,38484511 0,92685658   0,38484511 0,38484511
 0,3864159 0,92626578   0,3864159 0,3864159
 0,38798669 0,92567265   0,38798669 0,38798669
 0,38955751 0,9250772   0,38955751 0,38955751
 0,3911283 0,92447948   0,3911283 0,3911283
 0,39269909 0,9238795   0,39269909 0,39269909
 0,39426988 0,92327726   0,39426988 0,39426988
 0,39584067 0,92267275   0,39584067 0,39584067
 0,39741147 0,92206591   0,39741147 0,39741147
 0,39898229 0,92145681   0,39898229 0,39898229
 0,40055308 0,92084545   0,40055308 0,40055308
 0,40212387 0,92023182   0,40212387 0,40212387
 0,40369466 0,91961592   0,40369466 0,40369466
 0,40526545 0,91899776   0,40526545 0,40526545
 0,40683627 0,91837734   0,40683627 0,40683627
 0,40840706 0,91775459   0,40840706 0,40840706
 0,40997785 0,91712964   0,40997785 0,40997785
 0,41154864 0,91650242   0,41154864 0,41154864
 0,41311944 0,91587293   0,41311944 0,41311944
 0,41469023 0,91524118   0,41469023 0,41469023
 0,41626105 0,91460717   0,41626105 0,41626105
 0,41783184 0,91397089   0,41783184 0,41783184
 0,41940263 0,91333234   0,41940263 0,41940263
 0,42097342 0,91269159   0,42097342 0,42097342
 0,42254421 0,91204858   0,42254421 0,42254421
 0,42411503 0,91140324   0,42411503 0,42411503
 0,42568582 0,91075575   0,42568582 0,42568582
 0,42725661 0,91010594   0,42725661 0,42725661
 0,4288274 0,90945393   0,4288274 0,4288274
 0,4303982 0,90879971   0,4303982 0,4303982
 0,43196899 0,90814316   0,43196899 0,43196899
 0,43353981 0,90748441   0,43353981 0,43353981
 0,4351106 0,90682346   0,4351106 0,4351106
 0,43668139 0,90616018   0,43668139 0,43668139
 0,43825218 0,90549475   0,43825218 0,43825218
 0,43982297 0,90482706   0,43982297 0,43982297
 0,44139376 0,9041571   0,44139376 0,44139376
 0,44296458 0,90348494   0,44296458 0,44296458
 0,44453537 0,90281057   0,44453537 0,44453537
 0,44610617 0,90213394   0,44610617 0,44610617
 0,44767696 0,9014551   0,44767696 0,44767696
 0,44924775 0,90077406   0,44924775 0,44924775
 0,45081857 0,90009075   0,45081857 0,45081857
 0,45238936 0,89940524   0,45238936 0,45238936
 0,45396015 0,89871752   0,45396015 0,45396015
 0,45553094 0,8980276   0,45553094 0,45553094
 0,45710173 0,89733541   0,45710173 0,45710173
 0,45867252 0,89664102   0,45867252 0,45867252
 0,46024334 0,89594442   0,46024334 0,46024334
 0,46181414 0,89524567   0,46181414 0,46181414
 0,46338493 0,89454466   0,46338493 0,46338493
 0,46495572 0,89384145   0,46495572 0,46495572
 0,46652651 0,89313602   0,46652651 0,46652651
 0,46809733 0,89242834   0,46809733 0,46809733
 0,46966812 0,89171857   0,46966812 0,46966812
 0,47123891 0,89100653   0,47123891 0,47123891
 0,4728097 0,89029229   0,4728097 0,4728097
 0,47438049 0,8895759   0,47438049 0,47438049
 0,47595128 0,88885725   0,47595128 0,47595128
 0,4775221 0,88813645   0,4775221 0,4775221
 0,4790929 0,88741344   0,4790929 0,4790929
 0,48066369 0,88668823   0,48066369 0,48066369
 0,48223448 0,88596088   0,48223448 0,48223448
 0,48380527 0,88523132   0,48380527 0,48380527
 0,48537609 0,88449955   0,48537609 0,48537609
 0,48694688 0,88376564   0,48694688 0,48694688
